<<<<<<< HEAD
,Unnamed: 0,id,username,date,text,time,state,split_text,closed,open,cause,highway_string,has_highway,county_string,has_county,city_string,has_city,Other_Road_List,mm_list,exit_list,x,y,match_scores,matched_addresses,best_x,best_y,best_score,best_address
42,42,1042373346455896064,wraltraffic,2018-09-19,ncdot is asking people to avoid traveling to the hardest-hit areas few passable routes and they need to keep those as clear as possible to keep emergency crews supplies flowing  …,11:22:26,North Carolina,"['ncdot', 'is', 'asking', 'people', 'to', 'avoid', 'traveling', 'to', 'the', 'hardest-hit', 'areas', 'few', 'passable', 'routes', 'and', 'they', 'need', 'to', 'keep', 'those', 'as', 'clear', 'as', 'possible', 'to', 'keep', 'emergency', 'crews', 'supplies', 'flowing', '…']",avoid,,,None,0,None,0,king,1,ncdot island,None,None,None,None,None,None,None,None,None,None
43,43,1042371831339069440,wraltraffic,2018-09-19,best advice: check    the ncdot is updating that site with the latest closure information for roads throughout the state @canezgal @dsp_nc  …,11:16:25,North Carolina,"['best', 'advice:', 'check', 'the', 'ncdot', 'is', 'updating', 'that', 'site', 'with', 'the', 'latest', 'closure', 'information', 'for', 'roads', 'throughout', 'the', 'state', '@canezgal', '@dsp_nc', '…']",closure,,,None,0,None,0,None,0,"b estate,be street,ncdot island,the ncdot island,lat estate,the lat estate,late street,the late street,for roads,information for roads",None,None,None,None,None,None,None,None,None,None
44,44,1042323610512379904,wraltraffic,2018-09-19,4a update: @ncdot says to avoid travel s of us-264 e of i-7374 same sections of 95 40 closed no public routes to wilmington few passable roads in hardest-hit areas stay off rds to allow emergency traffic #wral #raleigh #ncwx #florence,08:04:48,North Carolina,"['4a', 'update:', '@ncdot', 'says', 'to', 'avoid', 'travel', 's', 'of', 'us-264', 'e', 'of', 'i-7374', 'same', 'sections', 'of', '95', '40', 'closed', 'no', 'public', 'routes', 'to', 'wilmington', 'few', 'passable', 'roads', 'in', 'hardest-hit', 'areas', 'stay', 'off', 'rds', 'to', 'allow', 'emergency', 'traffic', '#wral', '#raleigh', '#ncwx', '#florence']",avoid,,,"US 264,I-73",1,None,0,"wilmington,raleigh",1,"passable roads,few passable roads,off roads,stay off roads",None,None,"-78.43270025203401,-77.96529,-77.0673657084176","33.89462584096029,35.74520100000001,35.55493380891275","91.77,98.06,92.5","US 264 & I-73, wilmington, North Carolina, USA,US 264 & I-73, raleigh, North Carolina, USA,US 264 & I-73, North Carolina, USA",-77.96529,35.74520100000001,98.06,",US 264 & I-73, raleigh, North Carolina"
45,45,1041994533041516546,wraltraffic,2018-09-18,6:15a: some #durham roads closed this am according to ncdot old chapel hill is washed out and @durhampolicenc says infinity at windermere is closed indefinitely #wral,10:17:10,North Carolina,"['6:15a:', 'some', '#durham', 'roads', 'closed', 'this', 'am', 'according', 'to', 'ncdot', 'old', 'chapel', 'hill', 'is', 'washed', 'out', 'and', '@durhampolicenc', 'says', 'infinity', 'at', 'windermere', 'is', 'closed', 'indefinitely', '#wral']",closed,,,None,0,None,0,durham,1,"#durham roads,some #durham roads,th island,closed th island,chapel hill,old chapel hill,hill island,chapel hill island,windermere island,at windermere island",None,None,None,None,None,None,None,None,None,None
46,46,1041964447487672320,wraltraffic,2018-09-18,4:15a: ncdot asking you to stay off i-95 south of us-64 its closed between i-40 and nc-82 south of dunn also between nc-87 fayetteville to i-74 lumberton i-40 also still closed from wallace to wilmington #wral #ncwx #florence,08:17:37,North Carolina,"['4:15a:', 'ncdot', 'asking', 'you', 'to', 'stay', 'off', 'i-95', 'south', 'of', 'us-64', 'its', 'closed', 'between', 'i-40', 'and', 'nc-82', 'south', 'of', 'dunn', 'also', 'between', 'nc-87', 'fayetteville', 'to', 'i-74', 'lumberton', 'i-40', 'also', 'still', 'closed', 'from', 'wallace', 'to', 'wilmington', '#wral', '#ncwx', '#florence']",stay off,,,"I-95,US 64,I-40,NC 82,NC 87,I-74",1,None,0,"king,dunn,fayetteville,lumberton,wallace,wilmington",1,"fayette ville,nc-87 fayette ville",None,None,"-78.67602,-78.67602,-78.67602,-78.67602,-78.67602,-78.67602,-78.67602,-77.99366999999995,-79.16352168461655,-79.9749495,-78.90963030239692,-78.60867999999994,-78.43303881031781,-77.89788955810113,-79.1111295,-79.1111295,-79.1111295,-79.1111295,-79.1111295,-79.1111295,-79.1111295,-79.83021123716814,-79.83021123716814,-79.83021123716814,-79.83021123716814,-79.83021123716814,-79.83021123716814,-79.83021123716814,-82.915938,-82.915938,-82.915938,-82.915938,-82.915938,-82.915938,-82.915938","35.329617,35.329617,35.329617,35.329617,35.329617,35.329617,35.329617,34.73545000000007,34.59640060791841,35.966511,35.06896236119967,35.306710000000066,33.89555284096028,34.02026391915804,34.593129000000005,34.593129000000005,34.593129000000005,34.593129000000005,34.593129000000005,34.593129000000005,34.593129000000005,35.68578307964603,35.68578307964603,35.68578307964603,35.68578307964603,35.68578307964603,35.68578307964603,35.68578307964603,35.54261100000001,35.54261100000001,35.54261100000001,35.54261100000001,35.54261100000001,35.54261100000001,35.54261100000001","96.05,95.62,96.82,95.06,96.82,95.42,98.16,90.67,92.03,91.33,97,89.63,92.76,92.59,96.82,99.34,97.69,95.71,97.69,96.12,99.22,96.9,96.43,97.75,95.81,97.75,96.21,99.22,96.82,96.34,97.69,95.71,97.69,96.12,99.22","I-74 & NC 82, wallace, North Carolina, USA,I-74 & NC 82, lumberton, North Carolina, USA,I-74 & NC 82, king, North Carolina, USA,I-74 & NC 82, fayetteville, North Carolina, USA,I-74 & NC 82, dunn, North Carolina, USA,I-74 & NC 82, wilmington, North Carolina, USA,I-74 & NC 82, North Carolina, USA,I-74 & NC 87, wallace, North Carolina, USA,I-74 & NC 87, lumberton, North Carolina, USA,I-74 & NC 87, king, North Carolina, USA,I-74 & NC 87, fayetteville, North Carolina, USA,I-74 & NC 87, dunn, North Carolina, USA,I-74 & NC 87, wilmington, North Carolina, USA,I-74 & NC 87, North Carolina, USA,I-74 & I-95, wallace, North Carolina, USA,I-74 & I-95, lumberton, North Carolina, USA,I-74 & I-95, king, North Carolina, USA,I-74 & I-95, fayetteville, North Carolina, USA,I-74 & I-95, dunn, North Carolina, USA,I-74 & I-95, wilmington, North Carolina, USA,I-74 & I-95, North Carolina, USA,I-74 & US 64, wallace, North Carolina, USA,I-74 & US 64, lumberton, North Carolina, USA,I-74 & US 64, king, North Carolina, USA,I-74 & US 64, fayetteville, North Carolina, USA,I-74 & US 64, dunn, North Carolina, USA,I-74 & US 64, wilmington, North Carolina, USA,I-74 & US 64, North Carolina, USA,I-74 & I-40, wallace, North Carolina, USA,I-74 & I-40, lumberton, North Carolina, USA,I-74 & I-40, king, North Carolina, USA,I-74 & I-40, fayetteville, North Carolina, USA,I-74 & I-40, dunn, North Carolina, USA,I-74 & I-40, wilmington, North Carolina, USA,I-74 & I-40, North Carolina, USA",-79.1111295,34.593129000000005,99.34,",I-74 & I-95, lumberton, North Carolina"
47,47,1041720413695430661,wraltraffic,2018-09-17,12:06p: i-95 now closed in both directions from nc-87 in fayetteville to i-74 in lumberton #ncwx #florence #wral,16:07:55,North Carolina,"['12:06p:', 'i-95', 'now', 'closed', 'in', 'both', 'directions', 'from', 'nc-87', 'in', 'fayetteville', 'to', 'i-74', 'in', 'lumberton', '#ncwx', '#florence', '#wral']",closed,,,"I-95,NC 87,I-74",1,None,0,"fayetteville,lumberton",1,"fayette ville,in fayette ville",None,None,"-79.16352168461655,-78.90963030239692,-77.89788955810113,-79.1111295,-79.1111295,-79.1111295","34.59640060791841,35.06896236119967,34.02026391915804,34.593129000000005,34.593129000000005,34.593129000000005","92.03,97,92.59,99.34,95.71,99.22","I-74 & NC 87, lumberton, North Carolina, USA,I-74 & NC 87, fayetteville, North Carolina, USA,I-74 & NC 87, North Carolina, USA,I-74 & I-95, lumberton, North Carolina, USA,I-74 & I-95, fayetteville, North Carolina, USA,I-74 & I-95, North Carolina, USA",-79.1111295,34.593129000000005,99.34,",I-74 & I-95, lumberton, North Carolina"
48,48,1041718735277568000,wraltraffic,2018-09-17,12:00p: @ncdot says old chapel hill rd is washed out at garrett closed ufn #wral #durham,16:01:15,North Carolina,"['12:00p:', '@ncdot', 'says', 'old', 'chapel', 'hill', 'rd', 'is', 'washed', 'out', 'at', 'garrett', 'closed', 'ufn', '#wral', '#durham']",closed,,,None,0,None,0,durham,1,"chapel hill,old chapel hill,hill road,chapel hill road,rd island,hill rd island",None,None,None,None,None,None,None,None,None,None
49,49,1041710947524595712,wraltraffic,2018-09-17,11:25a: update from @ncdot 1100 roads closed in nc #wilmington inaccessible by land sections of i-95 i-40 and i-74 are flooded #raleigh #durham #wral #ncwx,15:30:18,North Carolina,"['11:25a:', 'update', 'from', '@ncdot', '1100', 'roads', 'closed', 'in', 'nc', '#wilmington', 'inaccessible', 'by', 'land', 'sections', 'of', 'i-95', 'i-40', 'and', 'i-74', 'are', 'flooded', '#raleigh', '#durham', '#wral', '#ncwx']",closed,,flood,"I-95,I-40,I-74",1,None,0,"wilmington,raleigh,durham",1,"1100 roads,@ncdot 1100 roads,by land,inaccessible by land",None,None,"-78.64163100000002,-82.915938,-82.5044805,-82.915938,-78.64163100000002,-78.51803849999999,-82.5044805,-78.51803849999999","35.75426399999999,35.54261100000001,35.558203500000005,35.54261100000001,35.75426399999999,35.38972799999999,35.558203500000005,35.38972799999999","97.72,97.09,98,99.22,97.72,97.09,98,99.22","I-40 & I-74, wilmington, North Carolina, USA,I-40 & I-74, durham, North Carolina, USA,I-40 & I-74, raleigh, North Carolina, USA,I-40 & I-74, North Carolina, USA,I-40 & I-95, wilmington, North Carolina, USA,I-40 & I-95, durham, North Carolina, USA,I-40 & I-95, raleigh, North Carolina, USA,I-40 & I-95, North Carolina, USA",-82.915938,35.54261100000001,99.22,",I-40 & I-74, North Carolina"
50,50,1041692530931314688,wraltraffic,2018-09-17,10:16a: i-74 now closed in both dirs near i-95 in lumberton #wral #ncwx #florence,14:17:07,North Carolina,"['10:16a:', 'i-74', 'now', 'closed', 'in', 'both', 'dirs', 'near', 'i-95', 'in', 'lumberton', '#wral', '#ncwx', '#florence']",closed,,,"I-74,I-95",1,None,0,lumberton,1,None,None,None,"-79.1111295,-79.1111295","34.593129000000005,34.593129000000005","99.34,99.22","I-74 & I-95, lumberton, North Carolina, USA,I-74 & I-95, North Carolina, USA",-79.1111295,34.593129000000005,99.34,"I-74 & I-95, lumberton, North Carolina"
51,51,1041645518735253504,wraltraffic,2018-09-17,7:09a: chapel hill-carrboro schools closed today @chccs,11:10:19,North Carolina,"['7:09a:', 'chapel', 'hill-carrboro', 'schools', 'closed', 'today', '@chccs']",closed,,,None,0,None,0,carrboro,1,None,None,None,None,None,None,None,None,None,None,None
52,52,1041645086273138689,wraltraffic,2018-09-17,let me add one caveat to that map: not all of those icons are storm-related many are maintenanceconstructionbut floodingtrees are blocking 100s of rds in nc stay home!,11:08:36,North Carolina,"['let', 'me', 'add', 'one', 'caveat', 'to', 'that', 'map:', 'not', 'all', 'of', 'those', 'icons', 'are', 'storm-related', 'many', 'are', 'maintenanceconstructionbut', 'floodingtrees', 'are', 'blocking', '100s', 'of', 'rds', 'in', 'nc', 'stay', 'home!']",maintenance,,storm,None,0,None,0,king,1,"of roads,100s of roads",None,None,None,None,None,None,None,None,None,None
53,53,1041639084958072833,wraltraffic,2018-09-17,6:44a: deadly crash blocking outbound capital at fenton detouring to atlantic #wral #raleigh,10:44:45,North Carolina,"['6:44a:', 'deadly', 'crash', 'blocking', 'outbound', 'capital', 'at', 'fenton', 'detouring', 'to', 'atlantic', '#wral', '#raleigh']",crash,,crash,None,0,None,0,"king,raleigh",1,None,None,None,None,None,None,None,None,None,None,None
54,54,1041634047989112832,wraltraffic,2018-09-17,at the momenthearing only about a lane of 64e closed at 55 in apex,10:24:44,North Carolina,"['at', 'the', 'momenthearing', 'only', 'about', 'a', 'lane', 'of', '64e', 'closed', 'at', '55', 'in', 'apex']",closed,,,None,0,None,0,apex,1,"a lane,about a lane",None,None,None,None,None,None,None,None,None,None
55,55,1041628168380182528,wraltraffic,2018-09-17,6a: right lane of 64e closed near nc-55 in #apex bc of flooding #wral,10:01:22,North Carolina,"['6a:', 'right', 'lane', 'of', '64e', 'closed', 'near', 'nc-55', 'in', '#apex', 'bc', 'of', 'flooding', '#wral']",closed,,flood,NC 55,1,None,0,apex,1,"rig heights,6a: rig heights,right lane,6a: right lane",None,None,"-78.8352883383705,-76.71714999999995,-78.8352883383705,-76.71714999999995,-78.8352883383705,-78.81282999999996,-78.8352883383705,-78.81282999999996","35.705219932376345,34.75266000000005,35.705219932376345,34.75266000000005,35.705219932376345,35.24684000000008,35.705219932376345,35.24684000000008","88.33,89.27,89.71,91.36,90.45,87.59,89,85.81","NC 55 & 6a: rig heights, apex, North Carolina, USA,NC 55 & 6a: rig heights, North Carolina, USA,NC 55 & rig heights, apex, North Carolina, USA,NC 55 & rig heights, North Carolina, USA,NC 55 & right lane, apex, North Carolina, USA,NC 55 & right lane, North Carolina, USA,NC 55 & 6a: right lane, apex, North Carolina, USA,NC 55 & 6a: right lane, North Carolina, USA",-76.71714999999995,34.75266000000005,91.36,",NC 55 & rig heights, North Carolina"
56,56,1041622623598379008,wraltraffic,2018-09-17,5:39a: crash on capital at fenton just n of downtown #raleigh #wral,09:39:20,North Carolina,"['5:39a:', 'crash', 'on', 'capital', 'at', 'fenton', 'just', 'n', 'of', 'downtown', '#raleigh', '#wral']",crash,,crash,None,0,None,0,raleigh,1,"ju street,fenton ju street",None,None,None,None,None,None,None,None,None,None
57,57,1041619196642242560,wraltraffic,2018-09-17,5:25a: early mon am update from @alamb in wilmington: 214 roadparts of roads closed in new hanover co 79k without power #florence #wral #ncwx,09:25:43,North Carolina,"['5:25a:', 'early', 'mon', 'am', 'update', 'from', '@alamb', 'in', 'wilmington:', '214', 'roadparts', 'of', 'roads', 'closed', 'in', 'new', 'hanover', 'co', '79k', 'without', 'power', '#florence', '#wral', '#ncwx']",closed,,,None,0,None,0,"earl,wilmington",1,"of roads,roadparts of roads",None,None,None,None,None,None,None,None,None,None
58,58,1041385124330446854,wraltraffic,2018-09-16,1:54p: flooding has now closed nc-210 from i-95 to i-40 according to @ncshp #florence #ncwx #wral,17:55:36,North Carolina,"['1:54p:', 'flooding', 'has', 'now', 'closed', 'nc-210', 'from', 'i-95', 'to', 'i-40', 'according', 'to', '@ncshp', '#florence', '#ncwx', '#wral']",closed,,flood,"NC 210,I-95,I-40",1,None,0,None,0,None,None,None,"-78.557688,-78.51803849999999","35.516376,35.38972799999999","99.6,99.22","I-40 & NC 210, North Carolina, USA,I-40 & I-95, North Carolina, USA",-78.557688,35.516376,99.6,"I-40 & NC 210, North Carolina"
59,59,1041383034711355393,wraltraffic,2018-09-16,1:46p: sky5 over closed i-95 at i-40 near benson closed from rocky mount to south of dunn raw video >>   … #raleigh #wral #ncwx #florence,17:47:18,North Carolina,"['1:46p:', 'sky5', 'over', 'closed', 'i-95', 'at', 'i-40', 'near', 'benson', 'closed', 'from', 'rocky', 'mount', 'to', 'south', 'of', 'dunn', 'raw', 'video', '>>', '…', '#raleigh', '#wral', '#ncwx', '#florence']",closed,,,"I-95,I-40",1,None,0,"benson,dunn,raleigh",1,"roc key,from roc key,rocky mount,from rocky mount",None,None,"-78.51803849999999,-82.5044805,-78.51803849999999,-78.51803849999999","35.38972799999999,35.558203500000005,35.38972799999999,35.38972799999999","97.7,98,99.34,99.22","I-40 & I-95, dunn, North Carolina, USA,I-40 & I-95, raleigh, North Carolina, USA,I-40 & I-95, benson, North Carolina, USA,I-40 & I-95, North Carolina, USA",-78.51803849999999,35.38972799999999,99.34,",I-40 & I-95, benson, North Carolina"
